decibelMedia,decibelDesvioPadrao,decibelMediana,pitchMedia,pitchDesvioPadrao,pitchMediana,Classe
47.05820725,3.147459244,45.24404512,94.46716309,0,94.46716309,Pedro
48.31343061,3.592586238,47.96831179,94.46716309,0,94.46716309,Pedro
49.33857476,3.613099873,50.69257846,159.8254395,113.2038554,94.46716309,Pedro
48.22265492,3.699202904,47.96831179,225.1837158,113.2038554,290.5419922,Pedro
45.28722338,8.453824523,47.78373693,290.5419922,0,290.5419922,Pedro
33.66696805,21.07346362,39.18860719,290.5419922,0,290.5419922,Pedro
27.5295905,20.9793204,33.50231897,290.3544922,0.419262746,290.5419922,Pedro
31.90829192,19.23833051,39.18860719,290.3076172,0.46875,290.5419922,Pedro
27.58609076,21.04950127,33.50231897,290.0732422,0.541265877,290.0732422,Pedro
33.33365046,25.38102551,45.04439617,289.8388672,0.46875,289.6044922,Pedro
49.20684878,3.645468609,50.74499809,289.6044922,0,289.6044922,Pedro
48.78588581,3.093293852,49.13399751,289.6044922,0,289.6044922,Pedro
50.03304903,2.240581131,50.74499809,233.9099935,96.46570145,289.6044922,Pedro
51.00662027,2.671734723,51.28807508,178.2154948,96.46570145,122.5209961,Pedro
52.30915292,3.607742761,52.87924304,122.5209961,0,122.5209961,Pedro
52.46848654,4.401293961,53.92733402,123.5423584,2.042724609,122.5209961,Pedro
54.76089874,1.060918172,54.40023351,124.1551758,2.237692695,122.5209961,Pedro
53.94426811,1.848758305,54.16378376,124.9722656,2.237692695,126.6064453,Pedro
53.47019793,2.08285508,53.2156434,125.585083,2.042724609,126.6064453,Pedro
52.64188767,1.546234344,52.03105328,126.6064453,0,126.6064453,Pedro
52.64188767,1.546234344,52.03105328,128.5111084,3.809326172,126.6064453,Pedro
48.73253845,5.255274568,51.49437621,129.1459961,4.398630982,126.6064453,Pedro
47.35161957,6.617718627,47.35161957,131.6855469,4.398630982,134.2250977,Pedro
39.94766371,3.853056158,39.94766371,132.3204346,3.809326172,134.2250977,Pedro
43.7297242,7.094713907,42.67218585,134.2250977,0,134.2250977,Pedro
45.58737114,6.881864014,46.91624891,134.2250977,0,134.2250977,Pedro
46.55909957,8.085452467,51.16031198,135.7185872,2.586799839,134.2250977,Pedro
47.83348785,7.076672218,51.22707857,136.465332,3.168169836,136.465332,Pedro
51.37026995,0.256844479,51.29384517,138.7055664,0,138.7055664,Pedro
52.14317768,1.296503098,51.65665269,138.7055664,0,138.7055664,Pedro
52.96846829,1.136126991,53.61256838,138.7055664,0,138.7055664,Pedro
52.96846829,1.136126991,53.61256838,138.8425903,0.274047852,138.7055664,Pedro
52.5608231,1.842165648,53.61256838,138.8425903,0.274047852,138.7055664,Pedro
52.5608231,1.842165648,53.61256838,138.9796143,0.316443202,138.9796143,Pedro
52.67843453,1.950939108,53.6361838,139.0709635,0.316443202,139.2536621,Pedro
52.19955989,2.497278783,52.19955989,139.2536621,0,139.2536621,Pedro
51.9628363,1.812819584,51.4893891,139.2536621,0,139.2536621,Pedro
48.30132804,7.765493562,51.4893891,139.2536621,0,139.2536621,Pedro
48.30132804,7.765493562,51.4893891,164.2996826,35.42042189,164.2996826,Pedro
40.90682594,9.93427599,39.44919237,172.6483561,28.92065336,189.3457031,Pedro
36.99293944,11.27241129,35.61554435,189.3457031,0,189.3457031,Pedro
35.82176939,9.342358361,35.61554435,189.3457031,0,189.3457031,Pedro
38.88502096,12.42758725,39.29330262,189.3457031,0,189.3457031,Pedro
41.49482769,12.24292242,46.80470891,189.3457031,0,189.3457031,Pedro
43.92306052,12.67057356,49.25345378,155.744517,47.51925312,155.744517,Pedro
51.24390772,3.226036139,51.81812662,122.1433309,0,122.1433309,Pedro
52.10420041,1.784291397,51.81812662,122.1433309,0,122.1433309,Pedro
49.26849575,6.195842819,51.08996712,122.1433309,0,122.1433309,Pedro
48.6383102,5.957981687,49.82959603,122.1433309,0,122.1433309,Pedro
48.6383102,5.957981687,49.82959603,123.061615,1.590514714,122.1433309,Pedro
47.45027615,4.73951961,49.59792247,123.9798991,1.590514714,124.8981832,Pedro
46.34936384,4.370793935,47.62777141,124.8981832,1.74E-14,124.8981832,Pedro
45.68016275,5.620009196,47.62777141,124.8981832,0,124.8981832,Pedro
44.43577953,6.171370796,45.84223042,124.4775581,0.940546396,124.8981832,Pedro
43.28358543,5.540825751,42.83461677,124.0569329,1.151929375,124.8981832,Pedro
42.89435446,4.955923289,42.83461677,123.6363078,1.151929375,122.7950575,Pedro
44.77852573,7.319361753,44.02630589,123.3208389,1.051562839,122.7950575,Pedro
49.42197988,7.207898791,50.80226209,122.7950575,1.74E-14,122.7950575,Pedro
49.42197988,7.207898791,50.80226209,118.4100025,7.595138014,122.7950575,Pedro
54.26347729,4.672976919,54.81765387,116.217475,9.30210633,116.217475,Pedro
56.27610017,2.907088721,56.25639223,109.6398926,0,109.6398926,Pedro
54.96219882,5.004999459,56.25639223,109.6398926,0,109.6398926,Pedro
49.75945579,9.276613473,49.43721147,109.6398926,0,109.6398926,Pedro
48.43672164,8.023021512,46.95286533,109.6398926,0,109.6398926,Pedro
45.80501967,4.072611226,46.56735205,109.6398926,0,109.6398926,Pedro
45.80501967,4.072611226,46.56735205,201.3391113,129.6822788,201.3391113,Pedro
45.6072528,3.850593444,46.55733158,293.0383301,0,293.0383301,Pedro
47.7911453,2.241494835,48.65616443,293.0383301,0,293.0383301,Pedro
48.6690497,0.573267333,48.65616443,293.0383301,0,293.0383301,Pedro
46.90712605,3.572057586,48.31314038,293.0383301,0,293.0383301,Pedro
46.90712605,3.572057586,48.31314038,234.4592285,101.4619802,293.0383301,Pedro
42.3318322,8.676143702,44.79931355,175.880127,101.4619802,117.3010254,Pedro
32.287267,17.02820854,35.98172942,117.3010254,0,117.3010254,Pedro
20.87390075,18.25916248,19.77522045,117.3010254,0,117.3010254,Pedro
13.95903757,14.6014905,9.20547235,93.84082031,52.45861332,117.3010254,Pedro
4.448678265,22.44823868,5.76607208,70.38061523,64.24841762,117.3010254,Pedro
-2.993644813,14.54418397,1.451174025,58.6505127,67.72377859,58.6505127,Pedro
-5.539258829,12.43553673,-0.200653738,29.32525635,58.6505127,0,Pedro
-6.044888337,12.04405362,-0.336414968,0,0,0,Pedro
-5.136348173,10.62645975,-0.976983716,0,0,0,Pedro
-3.872301744,7.81274548,-0.976983716,0,0,0,Pedro
-6.721131552,8.362973015,-1.502187518,0,0,0,Pedro
-7.54539129,7.842172132,-5.098282406,0,0,0,Pedro
-7.129894524,8.397410496,-5.098282406,0,0,0,Pedro
-5.955918153,9.69147013,-5.098282406,0,0,0,Pedro
-3.004355814,8.194794452,-1.358322398,0,0,0,Pedro
1.545571717,4.535724088,3.374665975,0,0,0,Pedro
9.838339846,12.19550305,4.449465832,0,0,0,Pedro
19.14948908,17.61738862,16.30201372,0,0,0,Pedro
24.07675399,17.88549512,28.07279011,0,0,0,Pedro
27.99242753,16.57077611,33.84951232,0,0,0,Pedro
35.73249051,5.475583499,37.55886188,0,0,0,Pedro
38.28572397,2.42054027,39.62623453,252.9501953,357.7255968,252.9501953,Pedro
32.11225938,9.765614529,35.49148923,337.2669271,292.0817267,505.9003906,Pedro
23.5303802,18.9254525,28.29866498,505.9003906,0,505.9003906,Pedro
11.2780128,20.71367256,9.445291701,379.425293,252.9501953,505.9003906,Pedro
-0.078026054,14.54797444,-5.742639392,379.425293,252.9501953,505.9003906,Pedro
-0.078026054,14.54797444,-5.742639392,252.9501953,292.0817267,252.9501953,Pedro
3.051462734,20.67859176,-5.742639392,168.6334635,292.0817267,0,Pedro
15.90529366,30.13239602,12.17688722,0,0,0,Pedro
32.38365832,29.79674317,41.41193112,0,0,0,Pedro
48.79923595,10.64607439,52.46485534,0,0,0,Pedro
48.79923595,10.64607439,52.46485534,128.3007813,181.4447049,128.3007813,Pedro
54.40819293,3.492580578,55.89463408,171.0677083,148.1489812,256.6015625,Pedro
55.65387487,1.050981362,55.89463408,256.6015625,0,256.6015625,Pedro
54.69445872,1.501579261,54.95621922,256.6015625,0,256.6015625,Pedro
53.64980832,1.932916431,53.49428337,256.6015625,0,256.6015625,Pedro
53.06930191,2.118268849,52.80577263,256.6015625,0,256.6015625,Pedro
52.32172143,1.502300491,52.17840768,212.8137091,75.84278688,256.6015625,Pedro
52.09389419,1.154925524,52.17840768,169.0258557,75.84278688,125.2380022,Pedro
52.21343241,1.271980735,52.41126394,125.2380022,0,125.2380022,Pedro
52.43422897,1.46095714,53.27148514,125.2380022,0,125.2380022,Pedro
53.27770532,0.008796665,53.27770532,125.6315453,0.787086124,125.2380022,Pedro
52.84683614,0.746313234,53.27148514,126.0250884,0.908848771,126.0250884,Pedro
52.46661186,0.711554198,52.13081229,126.4186314,0.787086124,126.8121745,Pedro
52.05795503,0.103035717,52.05795503,127.0300925,1.527760352,126.8121745,Pedro
52.01991056,0.098236068,51.98509778,127.8776794,1.459002724,126.8121745,Pedro
51.7834373,0.479699864,51.9644597,128.4104319,1.459002724,129.4759368,Pedro
51.48575903,0.651522463,51.50891957,128.9431844,1.191270736,129.4759368,Pedro
51.27074128,0.599438471,51.07401753,128.6671841,1.808426165,129.4759368,Pedro
50.41117734,1.78744277,50.93420112,127.8584313,2.21486067,129.4759368,Pedro
49.11384672,2.150572412,49.31343512,127.0496785,2.21486067,125.432173,Pedro
48.46045645,2.091872246,47.83248552,125.7708079,2.307808927,125.432173,Pedro
47.64430646,0.812234784,47.83248552,124.8445257,1.175294664,125.432173,Pedro
47.64430646,0.812234784,47.83248552,124.2568783,1.357113381,124.2568783,Pedro
48.0291912,1.149528541,48.34593474,123.669231,1.175294664,123.0815837,Pedro
47.861126,1.431379661,48.34593474,123.0815837,0,123.0815837,Pedro
47.85130236,1.168881732,48.08388309,123.0815837,0,123.0815837,Pedro
47.52523964,1.166820016,47.43175766,123.0815837,0,123.0815837,Pedro
47.52523964,1.166820016,47.43175766,126.2068075,4.419733877,126.2068075,Pedro
46.16837118,1.853704589,46.64599369,129.3320313,0,129.3320313,Pedro
45.57094523,2.1756292,45.45114179,129.3320313,0,129.3320313,Pedro
44.82064983,1.92934819,43.86059972,129.1621094,0.33984375,129.3320313,Pedro
43.62610568,0.209336969,43.55966589,129.0601563,0.372280176,129.3320313,Pedro
45.59173677,3.934976113,43.71013281,128.9242188,0.372280176,128.6523438,Pedro
48.00969563,5.076176412,47.67461489,128.8222656,0.33984375,128.6523438,Pedro
50.36519429,4.679660582,52.36006568,128.6523438,0,128.6523438,Pedro
50.36519429,4.679660582,52.36006568,153.5400391,43.10675276,128.6523438,Pedro
52.71019013,0.838245238,53.03476805,165.9838867,52.79477437,165.9838867,Pedro
53.11737682,0.243262411,53.2315013,203.3154297,0,203.3154297,Pedro
51.99308598,1.861810678,52.8380348,203.3154297,0,203.3154297,Pedro
49.97395245,2.808197063,49.85862877,203.3154297,0,203.3154297,Pedro
49.97395245,2.808197063,49.85862877,199.6862793,7.258300781,203.3154297,Pedro
45.99221575,4.608317121,47.22519378,199.6862793,7.258300781,203.3154297,Pedro
45.99221575,4.608317121,47.22519378,196.0571289,8.38116382,196.0571289,Pedro
37.88694925,11.14933622,40.89282471,192.4279785,7.258300781,188.7988281,Pedro
35.07277379,8.320340917,38.78266738,188.7988281,0,188.7988281,Pedro
38.87831089,10.20198507,39.83774605,188.7988281,0,188.7988281,Pedro
38.20680629,12.38609053,38.78266738,142.4429728,80.29069662,188.7988281,Pedro
41.03738959,11.58989357,44.15590343,119.2650452,98.3356189,119.2650452,Pedro
46.20224303,6.436938936,49.52913948,49.73126221,0,49.73126221,Pedro
50.39867046,0.925775419,50.29492222,49.73126221,0,49.73126221,Pedro
51.06529913,1.408103987,51.37194967,49.73126221,0,49.73126221,Pedro
51.2630274,1.215822257,51.61408093,49.73126221,0,49.73126221,Pedro
50.38477197,2.936723461,51.61408093,49.73126221,0,49.73126221,Pedro
50.38477197,2.936723461,51.61408093,79.09072149,50.85207517,49.73126221,Pedro
48.49249398,4.23861255,48.93616499,108.4501808,50.85207517,137.8096401,Pedro
43.65745133,7.902622873,44.90947774,137.8096401,0,137.8096401,Pedro
35.37099589,12.4877158,38.37873768,137.8096401,0,137.8096401,Pedro
25.89223631,15.69258133,25.83251404,103.3572301,68.90482003,137.8096401,Pedro
21.80840975,16.37318016,18.71039043,91.87309338,79.56443279,137.8096401,Pedro
19.99774501,13.59824344,18.71039043,68.90482003,97.446131,68.90482003,Pedro
22.66738192,17.52205832,18.71039043,0,0,0,Pedro
23.65662979,20.07085685,21.42529673,103.7670898,146.7488258,103.7670898,Pedro
33.65219382,19.69400496,40.52616809,207.5341797,0,207.5341797,Pedro
44.9405837,7.021917664,47.19307889,207.5341797,0,207.5341797,Pedro
48.33760693,2.173106148,48.0833356,194.6118774,25.84460449,207.5341797,Pedro
48.73016981,1.669839604,48.0833356,186.8584961,28.31134574,207.5341797,Pedro
49.81046806,2.55481638,49.35499931,176.5206543,28.31134574,155.8449707,Pedro
50.38617887,2.793201107,50.62666302,163.0095866,25.82077549,155.8449707,Pedro
51.18520501,3.208389015,53.02374143,149.4985189,8.690237059,155.8449707,Pedro
49.00050334,5.09452571,50.25212612,146.325293,8.690237059,139.9788411,Pedro
49.57453937,4.9945484,51.40019818,143.1520671,7.095548846,139.9788411,Pedro
48.41559823,5.418431801,49.77665493,140.4384766,1.027776037,139.9788411,Pedro
50.00612135,5.449035748,51.40019818,140.898112,1.25876343,139.9788411,Pedro
49.6364998,5.221506604,50.66095509,141.3577474,1.25876343,142.2770182,Pedro
52.03320029,2.535972685,51.54525525,146.0632609,9.801664008,142.2770182,Pedro
51.4034246,3.447370293,51.54525525,147.5843658,10.61469523,142.2770182,Pedro
51.4034246,3.447370293,51.54525525,152.8917135,12.2567943,152.8917135,Pedro
51.62010686,3.770762026,51.54525525,156.4299452,12.2567943,163.5064087,Pedro
51.65753266,5.331874752,51.65753266,163.5064087,0,163.5064087,Pedro
51.65753266,5.331874752,51.65753266,158.5097773,8.654419522,163.5064087,Pedro
54.74509596,0.965400861,54.74509596,156.0114615,8.654419522,156.0114615,Pedro
53.84772627,1.697591383,54.06245446,152.2639879,7.494947161,148.5165144,Pedro
53.05772067,1.420908153,53.05772067,151.836581,6.560797076,148.5165144,Pedro
52.7049749,1.175916125,52.05298688,149.1606899,0.882073634,148.5165144,Pedro
52.52568224,1.024907761,52.02623512,149.3217337,0.929787249,149.3217337,Pedro
52.01342483,0.03475582,51.99948335,149.7243434,0.805219378,150.1269531,Pedro
48.68504092,5.730671275,51.98780427,150.1269531,0,150.1269531,Pedro
48.68504092,5.730671275,51.98780427,151.9134137,3.572921188,150.1269531,Pedro
47.12778348,4.96300565,47.32771104,153.6998743,4.125654019,153.6998743,Pedro
46.98099651,4.749305323,47.32771104,154.4144586,3.913939061,157.2727955,Pedro
46.98099651,4.749305323,47.32771104,155.7916558,3.168663543,157.2727955,Pedro
49.03212055,2.223672733,48.22120727,157.2078315,0.129928024,157.2727955,Pedro
49.03212055,2.223672733,48.22120727,157.1428675,0.150027959,157.1428675,Pedro
46.92204118,5.393639153,48.22120727,157.0779035,0.129928024,157.0129395,Pedro
44.6093401,5.107951541,44.6093401,152.6535034,8.71887207,157.0129395,Pedro
44.6093401,5.107951541,44.6093401,148.2940674,10.06768627,148.2940674,Pedro
40.19082394,1.140773935,40.19082394,146.550293,9.551045818,139.5751953,Pedro
42.94401463,4.836409779,40.99747292,143.0627441,7.798396255,139.5751953,Pedro
45.85590337,5.641259523,48.45039602,139.5751953,0,139.5751953,Pedro
45.85590337,5.641259523,48.45039602,139.5751953,0,139.5751953,Pedro
46.18960712,4.654170758,47.8205572,139.5751953,0,139.5751953,Pedro
46.78912099,3.49558345,47.8205572,139.5751953,0,139.5751953,Pedro
46.23536265,4.060636119,47.19071838,128.9492188,15.02740017,128.9492188,Pedro
45.73892003,3.466813448,47.19071838,125.4072266,12.26982086,118.3232422,Pedro
47.15402709,4.002829294,47.71726482,118.3232422,0,118.3232422,Pedro
47.14179666,4.902353112,48.24381126,121.6477051,6.648925781,118.3232422,Pedro
49.62711847,1.613319275,49.23819587,123.6423828,7.283533267,118.3232422,Pedro
49.50312326,1.340409879,49.18466674,126.3019531,7.283533267,131.6210938,Pedro
49.92289392,1.279766969,49.23819587,123.5172747,12.139497,131.6210938,Pedro
46.9596527,3.854209093,49.13113761,120.7325963,14.90968923,131.6210938,Pedro
42.66113642,9.154903288,45.82038112,115.2883475,14.90968923,104.39985,Pedro
32.15221649,18.47289193,36.1376061,109.8440988,12.17371028,104.39985,Pedro
26.49257612,17.87966526,29.76558756,109.0628488,10.42678217,104.39985,Pedro
20.09362332,19.41411877,18.48405187,113.7258475,12.77014799,104.39985,Pedro
9.493145042,13.88287938,4.04964055,118.3888463,12.77014799,127.7148438,Pedro
-0.131068757,6.553837219,0.502238214,121.8860953,11.65749686,127.7148438,Pedro
-2.575597069,5.345545942,0.10771151,95.78613281,63.85742188,127.7148438,Pedro
-2.575597069,5.345545942,0.10771151,63.85742188,73.73619942,63.85742188,Pedro
-4.311778063,6.250102093,-4.311778063,31.92871094,63.85742188,0,Pedro
-8.731267636,0,-8.731267636,0,0,0,Pedro
27.39686663,0,27.39686663,0,0,0,Pedro
35.80267085,11.88760233,35.80267085,0,0,0,Pedro
35.80267085,11.88760233,35.80267085,54.95279948,95.18104072,0,Pedro
39.97549477,11.08579825,44.20847507,109.905599,95.18104072,164.8583984,Pedro
41.0265527,9.292407638,44.19410079,164.8583984,0,164.8583984,Pedro
45.56978139,2.382792054,44.20847507,164.8583984,0,164.8583984,Pedro
45.85687844,2.180020879,45.06976622,164.8583984,0,164.8583984,Pedro
45.85687844,2.180020879,45.06976622,164.8583984,0,164.8583984,Pedro
44.62474637,0.629353119,44.62474637,158.9883084,10.16729423,164.8583984,Pedro
48.52423359,4.885354602,48.52423359,156.0532633,10.16729423,156.0532633,Pedro
50.10622117,4.409240166,51.97870096,151.6506958,8.805135091,147.2481283,Pedro
52.62444864,0.913225122,52.62444864,137.3794155,32.80998348,147.2481283,Pedro
52.72365264,0.668217306,52.92206066,120.4665946,36.67212529,147.2481283,Pedro
53.49248299,1.631587147,53.09612849,107.0758278,36.67212529,80.29429408,Pedro
53.99707699,1.570166949,53.27019631,89.12260277,33.96145369,80.29429408,Pedro
54.65862806,1.528321829,55.2548495,71.16937779,12.49480622,80.29429408,Pedro
53.51559641,2.604469959,54.08845508,68.88814872,13.1706822,68.88814872,Pedro
53.71344166,3.15278277,55.2548495,63.18507603,11.40614537,57.48200335,Pedro
50.17837569,5.031165893,50.08650148,57.48200335,0,57.48200335,Pedro
44.96977776,11.1979041,47.64013878,57.48200335,0,57.48200335,Pedro
41.39853613,8.857775474,43.08182952,57.48200335,0,57.48200335,Pedro
38.50254768,8.207909896,40.96988295,200.764413,248.1724134,57.48200335,Pedro
42.99604815,11.21068133,43.08182952,344.0468227,248.1724134,487.3292324,Pedro
45.69750865,13.06534086,48.48475051,487.3292324,0,487.3292324,Pedro
51.14868353,8.818324775,55.99961807,487.3292324,0,487.3292324,Pedro
55.47123293,1.349461664,55.99961807,487.3292324,0,487.3292324,Pedro
55.05502925,1.380917517,54.96857461,487.3292324,0,487.3292324,Pedro
54.58118915,1.230143532,53.93753115,286.6186092,283.8476853,286.6186092,Pedro
54.49906013,1.088120453,53.93753115,286.6186092,283.8476853,286.6186092,Pedro
54.49906013,1.088120453,53.93753115,85.90798611,0,85.90798611,Pedro
55.58199438,1.696451874,55.75323103,85.90798611,0,85.90798611,Pedro
56.64594702,0.778811795,56.99827614,85.90798611,0,85.90798611,Pedro
55.7003723,1.995197081,56.37575358,85.90798611,0,85.90798611,Pedro
51.91486676,7.795346575,54.93096215,85.90798611,0,85.90798611,Pedro
51.91486676,7.795346575,54.93096215,85.58133144,0.565782479,85.90798611,Pedro
44.34689484,13.5454562,46.7374285,85.41800411,0.692939189,85.41800411,Pedro
40.12976774,12.98129845,40.61120886,84.92802211,0,84.92802211,Pedro
22.15943386,21.23244125,26.91444621,84.92802211,0,84.92802211,Pedro
12.93354635,19.77197819,12.93354635,63.69601658,42.46401106,84.92802211,Pedro
5.675290409,18.8019254,-1.047353505,56.61868141,49.03321643,84.92802211,Pedro
-4.944287492,5.511096896,-4.944287492,42.46401106,49.03321643,42.46401106,Pedro
-10.95984331,11.12415525,-8.841221479,28.3093407,49.03321643,0,Pedro
-15.91608822,10.0053725,-15.91608822,0,0,0,Pedro
-15.91608822,10.0053725,-15.91608822,0,0,0,Pedro
-22.99095496,0,-22.99095496,0,0,0,Pedro
-22.99095496,0,-22.99095496,0,0,0,Pedro
0,0,0,0,0,0,Pedro
0,0,0,0,0,0,Pedro
0,0,0,0,0,0,Pedro
-25.54368001,0,-25.54368001,0,0,0,Pedro
-23.83156661,2.421293996,-23.83156661,0,0,0,Pedro
-21.18964498,4.885752951,-22.1194532,0,0,0,Pedro
-19.38224751,5.383350608,-19.01262747,0,0,0,Pedro
-18.09439123,5.479800796,-15.90580174,0,0,0,Pedro
-16.23206904,4.112906027,-14.93292841,0,0,0,Pedro
-1.460809457,25.64707044,-13.45151061,0,0,0,Pedro
12.29166781,29.74137866,12.0113095,0,0,0,Pedro
22.22436391,24.16296857,31.36815722,0,0,0,Pedro
33.94680725,7.160971099,36.96558513,51.18050711,72.38016729,51.18050711,Pedro
26.69994145,15.62864659,31.36815722,102.3610142,0,102.3610142,Pedro
17.29892594,18.45041183,15.36503667,102.3610142,0,102.3610142,Pedro
5.074948718,15.0774909,2.160433557,102.3610142,0,102.3610142,Pedro
-1.823644816,7.44664631,-0.638476916,76.77076067,51.18050711,102.3610142,Pedro
11.26000518,26.86439929,2.160433557,68.24067615,59.09815912,102.3610142,Pedro
17.92582111,28.06119915,15.49206543,51.18050711,72.38016729,51.18050711,Pedro
23.02319889,25.27883102,25.68682098,0,0,0,Pedro
33.96153237,15.5127725,31.62260777,50.10511126,70.85932789,50.10511126,Pedro
27.02979171,18.77836135,25.68682098,100.2102225,0,100.2102225,Pedro
13.32576202,15.67581187,12.99280195,100.2102225,0,100.2102225,Pedro
14.42700192,17.44457622,12.99280195,100.2102225,0,100.2102225,Pedro
14.20115753,17.35830795,12.54111316,75.15766689,50.10511126,100.2102225,Pedro
18.61057005,17.97770105,18.84765661,66.80681501,57.85639895,100.2102225,Pedro
25.77975274,18.93063968,36.02756739,50.10511126,70.85932789,50.10511126,Pedro
33.30098183,10.03491797,36.13789377,66.84795561,94.53728544,66.84795561,Pedro
34.07498457,10.42706057,37.68589925,66.84795561,94.53728544,66.84795561,Pedro
39.15076056,2.916226524,39.12357835,133.6959112,0,133.6959112,Pedro
37.10105773,6.241494848,39.12357835,133.6959112,0,133.6959112,Pedro
35.36277686,4.696189857,36.86564056,133.6959112,0,133.6959112,Pedro
35.36277686,4.696189857,36.86564056,138.8192967,10.24677095,133.6959112,Pedro
22.30615318,19.65121767,30.09911168,141.893328,11.22477518,133.6959112,Pedro
22.30615318,19.65121767,30.09911168,143.9426822,11.83195193,143.9426822,Pedro
18.40967393,26.10067832,18.40967393,147.3582725,11.83195193,154.1894531,Pedro
-0.046292697,0,-0.046292697,154.1894531,0,154.1894531,Pedro
-0.046292697,0,-0.046292697,154.1894531,0,154.1894531,Pedro
18.8276993,22.32270521,16.90774372,34.83314732,23.22209821,46.44419643,Carolina
25.44411838,30.46890625,16.90774372,30.96279762,26.81456931,46.44419643,Carolina
35.48725802,34.90483505,48.44835982,23.22209821,32.84100624,23.22209821,Carolina
46.72903911,27.96329258,56.56216969,130.367749,184.3678388,130.367749,Carolina
61.61699279,8.837056443,65.44808474,173.8236654,150.53571,260.735498,Carolina
66.07798838,1.020583259,66.25626604,260.735498,0,260.735498,Carolina
66.54532465,0.501962289,66.29234217,263.2350274,4.999058702,260.735498,Carolina
64.97340484,2.222273621,66.2201899,264.734745,5.476194435,260.735498,Carolina
63.71421405,3.103961845,64.31393617,266.7343685,5.476194435,270.7336155,Carolina
61.23512035,4.201357426,61.17216206,268.733992,4.471294033,270.7336155,Carolina
59.54937974,3.070305843,59.93664168,275.5751126,10.82591668,270.7336155,Carolina
59.69303869,2.523305414,60.0303286,280.4166097,13.25898594,270.7336155,Carolina
59.60998343,2.406952797,60.0303286,285.2581068,13.25898594,294.9411011,Carolina
59.91888681,2.538540761,60.64813536,288.8892297,12.10374281,294.9411011,Carolina
59.91236534,2.550926804,60.64813536,294.9411011,0,294.9411011,Carolina
59.91236534,2.550926804,60.64813536,293.7004259,2.148912455,294.9411011,Carolina
55.66338135,8.736392767,58.72499221,293.0800883,2.631869509,293.0800883,Carolina
53.52602133,9.331505274,56.27772921,291.2190755,0,291.2190755,Carolina
43.68156622,12.32874129,43.12807958,291.2190755,0,291.2190755,Carolina
37.38348472,8.124083963,37.38348472,291.2190755,0,291.2190755,Carolina
25.66198054,21.0993211,31.63888986,291.2190755,0,291.2190755,Carolina
16.92893102,20.8030233,16.92893102,291.2190755,0,291.2190755,Carolina
16.92893102,20.8030233,16.92893102,291.4142144,0.33799047,291.2190755,Carolina
5.790668687,5.051141652,5.790668687,291.5117839,0.33799047,291.5117839,Carolina
21.50739074,27.45547436,9.362365202,291.658138,0.292708333,291.8044922,Carolina
31.15160003,30.8146314,31.15160003,304.7428051,29.25930307,291.8044922,Carolina
41.27415024,27.96728129,52.94083485,317.9152846,35.75367499,291.8044922,Carolina
46.35087864,24.99076963,57.23004276,324.4429827,37.68768257,324.4429827,Carolina
58.68038312,4.970690695,61.51925067,340.762228,32.63849051,357.0814732,Carolina
61.16315132,0.671026078,61.51925067,357.0814732,6.96E-14,357.0814732,Carolina
60.37543422,1.667985889,60.95419506,357.0814732,0,357.0814732,Carolina
59.99416207,1.816880477,60.38913945,313.2892718,61.93152522,313.2892718,Carolina
58.243819,2.039433677,58.01228292,313.2892718,61.93152522,313.2892718,Carolina
58.243819,2.039433677,58.01228292,269.4970703,0,269.4970703,Carolina
55.82253107,2.482716223,56.33003462,269.4970703,0,269.4970703,Carolina
54.09705216,1.93922674,53.12527567,269.4970703,0,269.4970703,Carolina
54.09705216,1.93922674,53.12527567,269.4970703,0,269.4970703,Carolina
54.00041207,1.772351933,53.12527567,269.4970703,0,269.4970703,Carolina
55.02068442,2.501594876,54.58269501,269.4970703,0,269.4970703,Carolina
55.65248734,2.644223106,56.04011434,267.8171115,2.375820473,267.8171115,Carolina
56.6117044,1.283314942,56.04011434,267.8171115,2.375820473,267.8171115,Carolina
56.6117044,1.283314942,56.04011434,266.1371528,0,266.1371528,Carolina
54.99045216,3.508895642,55.71349738,266.1371528,0,266.1371528,Carolina
53.44492751,3.208242276,53.44492751,266.1371528,0,266.1371528,Carolina
53.44492751,3.208242276,53.44492751,266.3250506,0.325448638,266.1371528,Carolina
46.02393543,7.286625371,46.02393543,266.4189996,0.325448638,266.4189996,Carolina
38.78473196,13.55601915,40.87151321,266.559923,0.281846788,266.7008464,Carolina
33.98699303,8.629321923,36.78314085,266.5881076,0.252091431,266.7008464,Carolina
33.98699303,8.629321923,36.78314085,266.8460286,0.324637473,266.7008464,Carolina
36.40822924,8.549444639,38.82732703,266.9912109,0.39759808,266.7008464,Carolina
39.59835129,12.31948213,40.22753935,267.1363932,0.39759808,267.4267578,Carolina
48.26598074,9.941119775,48.65196963,267.2452799,0.362955729,267.4267578,Carolina
54.68788964,8.194195921,56.30442213,267.4267578,0,267.4267578,Carolina
54.68788964,8.194195921,56.30442213,350.4980469,143.8836933,267.4267578,Carolina
58.35987357,4.451569873,58.97684286,433.5693359,143.8836933,516.640625,Carolina
57.52100514,5.815992017,58.97684286,516.640625,0,516.640625,Carolina
51.74024383,10.432153,51.11539612,516.640625,0,516.640625,Carolina
46.37497752,6.703964275,46.37497752,516.640625,0,516.640625,Carolina
