decibelMedia,decibelDesvioPadrao,decibelMediana,pitchMedia,pitchDesvioPadrao,pitchMediana
54.46979298,2.075153005,54.54193471,307.2908077,133.9372672,229.9620904
51.52096354,7.483413064,54.54193471,384.6195249,133.9372672,461.9482422
47.28808681,8.78088005,46.80339186,461.9482422,0,461.9482422
44.22534939,7.705427875,40.52368566,458.0815778,7.733328683,461.9482422
38.16108325,2.924440871,39.06926446,455.7615792,8.471437129,461.9482422
41.82737182,7.711566442,39.79647506,452.6682478,8.471437129,446.4815848
46.27297305,11.09353963,45.94775099,450.3482492,7.733328683,446.4815848
48.67420924,12.2476251,52.82623751,446.4815848,0,446.4815848
51.43643918,11.42464605,55.56616405,446.4815848,0,446.4815848
56.90101925,2.975768839,57.52735526,446.4815848,0,446.4815848
58.25927983,1.487806929,58.30609059,328.2365199,167.2237744,328.2365199
54.01602746,7.458770137,56.74861993,288.8214983,136.5376401,209.9914551
54.71453266,6.248237564,56.77933408,209.9914551,0,209.9914551
54.62817315,6.157667155,56.77933408,209.9914551,0,209.9914551
54.14351979,6.009653558,55.81002735,209.9914551,0,209.9914551
54.29701025,5.215817149,54.91097211,209.9914551,0,209.9914551
56.47717944,2.141357814,55.86051017,328.6724854,167.8403226,328.6724854
55.23806037,3.102768662,54.86048929,447.3535156,0,447.3535156
53.07560776,2.112020825,53.33178921,447.3535156,0,447.3535156
48.50733654,8.173646462,51.29072624,447.3535156,0,447.3535156
47.00500688,7.083936034,49.81476698,447.3535156,0,447.3535156
47.00500688,7.083936034,49.81476698,379.5035807,117.5195345,447.3535156
45.38881852,7.72015775,48.90165345,311.6536458,117.5195345,243.8037109
46.44591024,8.937829661,48.90165345,243.8037109,0,243.8037109
52.66459806,3.322395635,53.89915567,243.8037109,0,243.8037109
55.0097141,1.031210535,55.19298507,243.8037109,0,243.8037109
54.95794365,0.848322362,54.99780869,243.8037109,0,243.8037109
52.83573287,4.801940342,54.8026323,243.8037109,0,243.8037109
52.56987718,5.502149251,54.99780869,224.3817274,27.46683248,224.3817274
49.44138795,6.894910166,49.57476103,204.9597439,0,204.9597439
47.27618342,6.571226304,44.34688976,204.9597439,0,204.9597439
48.02850621,7.865490521,44.34688976,204.9597439,0,204.9597439
49.86931444,10.16860033,49.86931444,204.9597439,0,204.9597439
49.86931444,10.16860033,49.86931444,206.0220179,1.839912442,204.9597439
57.38891285,0.465717718,57.38891285,206.5531548,1.839912442,206.5531548
56.5069349,1.562722562,57.05960069,207.0842918,1.839912442,208.1465658
56.230602,2.103816626,56.230602,207.3498603,1.593410916,208.1465658
54.18054167,3.849839517,54.742979,208.1465658,0,208.1465658
54.12560833,3.145300233,54.35189367,208.1465658,0,208.1465658
52.85218678,2.044394459,53.29267355,208.1465658,0,208.1465658
52.2219227,1.971275283,52.62453877,208.8559977,1.003288308,208.8559977
52.28060761,1.613813238,52.54060055,209.5654297,0,209.5654297
53.04309929,0.675502376,52.87746325,209.5654297,0,209.5654297
52.73719627,0.350706803,52.62453877,209.5654297,0,209.5654297
52.79352502,0.476395796,52.79352502,215.3616333,11.59240723,209.5654297
52.40890045,0.746515011,52.45666233,221.1578369,13.38575887,221.1578369
52.32825376,0.75182499,52.21472227,225.0219727,13.38575887,232.7502441
51.92718679,0.406636576,51.92718679,226.9540405,11.59240723,232.7502441
51.0889901,1.479999233,51.63965131,232.7502441,0,232.7502441
47.74692369,6.79248825,50.52612401,232.7502441,0,232.7502441
46.44934782,7.687953309,49.41259671,279.9053955,66.6874546,279.9053955
40.50973788,7.887287144,37.72072447,279.9053955,66.6874546,279.9053955
40.50973788,7.887287144,37.72072447,327.0605469,0,327.0605469
24.82479352,19.52790826,34.39589247,327.0605469,0,327.0605469
29.94291629,25.65021668,34.39589247,327.0605469,0,327.0605469
36.08614432,24.28125642,43.73549261,327.0605469,0,327.0605469
38.75952582,24.61945274,49.0822556,327.0605469,0,327.0605469
38.75952582,24.61945274,49.0822556,243.6989436,144.3865323,327.0605469
45.76532742,11.06253801,49.0822556,160.3373403,144.3865323,76.97573707
38.22250419,14.24522479,37.73519425,76.97573707,0,76.97573707
32.7913961,11.28751673,30.38097006,57.7318028,38.48786854,76.97573707
36.33386364,17.19742124,30.38097006,57.7318028,38.48786854,76.97573707
41.69781199,17.67074699,43.04889555,51.31715805,44.44196252,76.97573707
48.69447629,17.2314101,56.75323905,38.48786854,54.43006567,38.48786854
57.29136845,1.393883786,57.78965705,198.7133789,281.0231555,198.7133789
55.89349745,3.018517509,56.75323905,397.4267578,0,397.4267578
51.85019604,8.741255187,54.74477076,397.4267578,0,397.4267578
45.85177643,11.19496979,45.62174994,397.4267578,0,397.4267578
30.43722282,23.69158483,36.66979701,397.4267578,0,397.4267578
30.43722282,23.69158483,36.66979701,398.5465495,1.939536061,397.4267578
16.69604847,23.18275595,15.26558282,399.6663411,1.939536061,400.7861328
19.88136185,27.78661825,15.26558282,400.7861328,0,400.7861328
25.56033763,33.34398409,24.51002799,400.7861328,0,400.7861328
41.29070604,29.85583304,54.39837533,400.7861328,0,400.7861328
43.58329379,26.35920841,52.7536448,400.7861328,0,400.7861328
55.29532048,3.454469932,54.63276326,305.1446533,135.2574774,305.1446533
51.05774217,10.85266666,54.63276326,209.5031738,0,209.5031738
49.23969565,12.52352992,52.7536448,209.5031738,0,209.5031738
44.56087214,8.755416959,45.59441595,209.5031738,0,209.5031738
40.46448581,7.254816777,40.46448581,209.5031738,0,209.5031738
44.31326758,8.411631624,45.59441595,209.5031738,0,209.5031738
47.25407535,4.181698264,45.59441595,209.5031738,0,209.5031738
47.25407535,4.181698264,45.59441595,302.8009033,131.9429144,302.8009033
42.28633285,10.78222048,44.15697897,302.8009033,131.9429144,302.8009033
42.28633285,10.78222048,44.15697897,396.0986328,0,396.0986328
28.33920507,17.11540062,30.69118846,396.0986328,0,396.0986328
20.43031812,14.51106199,20.43031812,396.0986328,0,396.0986328
24.87358457,12.82627421,30.69118846,396.0986328,0,396.0986328
21.96478263,16.6811225,21.96478263,396.0986328,0,396.0986328
25.64040906,13.4037537,32.99166194,396.0986328,0,396.0986328
40.38449104,12.14533281,33.76011747,396.0986328,0,396.0986328
40.38449104,12.14533281,33.76011747,428.125,45.29212283,428.125
47.20549463,12.30986398,54.22312824,438.8004557,36.98086343,460.1513672
47.39074635,10.05778837,51.08481487,460.1513672,0,460.1513672
52.32390724,3.01364877,53.47371686,460.1513672,0,460.1513672
51.94169935,2.747487342,52.79858382,460.1513672,0,460.1513672
51.94169935,2.747487342,52.79858382,371.2313775,154.01394,460.1513672
50.47669851,2.687156342,50.54371519,326.7713826,188.6277831,326.7713826
51.32009751,2.561890429,52.72430548,193.3913981,0,193.3913981
49.6644866,2.79498817,48.36312489,193.3913981,0,193.3913981
47.77293692,0.582609837,47.75747277,193.3913981,0,193.3913981
47.77293692,0.582609837,47.75747277,191.550532,3.681732178,193.3913981
48.06150254,1.048889141,47.75747277,191.550532,3.681732178,193.3913981
48.06150254,1.048889141,47.75747277,189.7096659,4.251298128,189.7096659
48.49012968,1.122669091,49.04335421,187.8687998,3.681732178,186.0279338
49.13608797,0.131145348,49.13608797,185.4140981,1.227671305,186.0279338
46.81069808,4.028760845,49.04335421,184.8002625,1.417592717,184.8002625
47.31787157,4.547726176,49.04335421,184.5547282,1.344846534,183.5725911
46.25884967,4.274808198,46.06256909,184.1864268,1.227671305,183.5725911
43.94063045,4.749417647,42.62085114,183.5725911,0,183.5725911
42.36605642,5.414253684,42.15991831,183.5725911,0,183.5725911
42.41759094,6.25042547,41.42613065,273.1388346,126.6657963,273.1388346
39.23241731,2.978665922,38.8900625,362.7050781,0,362.7050781
37.94929509,1.852096178,38.00964766,362.7050781,0,362.7050781
43.35966149,10.99118937,38.00964766,362.7050781,0,362.7050781
47.0056121,12.72221491,47.0056121,334.2297363,56.95068359,362.7050781
50.23082333,10.58930302,56.00157654,305.7543945,65.76098501,305.7543945
55.58260794,1.357510418,56.00157654,294.3642578,62.38634814,248.8037109
55.58260794,1.357510418,56.00157654,267.375,54.0646518,248.8037109
55.03607678,1.432475226,54.36198307,240.3857422,11.52677843,248.8037109
54.60771265,1.44981844,54.21349229,236.1767578,11.52677843,227.7587891
53.91653494,0.535350829,54.06500151,238.3925781,15.07857975,227.7587891
53.7673598,0.535646913,53.61747608,240.6083984,17.59505227,227.7587891
51.25694086,5.039850331,53.47004816,247.0332031,17.59505227,259.8828125
44.22421339,12.8454404,48.52415215,253.4580078,14.36630002,259.8828125
41.19141111,13.86797283,43.72568405,263.9033668,8.990232757,259.8828125
30.03008462,25.03027399,34.97837862,267.9239211,11.01074146,259.8828125
22.1676208,23.85082598,26.23107318,271.9444754,11.01074146,279.9855841
9.903428544,15.06374581,6.933107286,219.9679129,123.2735216,279.9855841
2.057192907,5.222550831,2.692366274,209.9891881,139.992792,279.9855841
0.201643976,5.652928929,-0.380764282,186.6570561,161.6497523,279.9855841
-2.15875776,8.789256585,-1.336318273,93.32852803,161.6497523,0
-4.987183638,9.896375004,-5.36500282,0,0,0
-10.88048111,9.796349455,-12.89550178,0,0,0
-2.963767182,26.03787883,-12.89550178,0,0,0
4.823957741,30.56900431,-12.89550178,0,0,0
9.253822621,33.39352254,8.636367321,83.36422875,117.8948229,83.36422875
18.7465296,28.7868772,27.62178129,111.152305,96.26071982,166.7284575
21.57236403,23.44266383,27.62178129,166.7284575,0,166.7284575
23.6306641,26.07954474,27.62178129,166.7284575,0,166.7284575
30.03399115,31.84233664,36.0895385,125.0463431,83.36422875,166.7284575
35.54859907,30.20770274,50.50913621,111.152305,96.26071982,166.7284575
39.38694976,29.20602833,50.50913621,83.36422875,117.8948229,83.36422875
52.0411978,8.354010965,54.05808349,118.6735026,167.8296769,118.6735026
53.08732108,8.360206982,56.15033006,158.2313368,137.0323573,237.3470052
53.25324088,8.526544864,56.15033006,237.3470052,0,237.3470052
51.80197759,9.819162901,54.69362936,237.3470052,0,237.3470052
57.27211926,3.646535397,57.27211926,212.3039376,50.08613514,237.3470052
57.57485588,2.631265584,58.18032911,203.9562484,57.83448721,237.3470052
59.01546914,1.18106636,59.01546914,170.5654917,57.83448721,137.1747349
52.85448661,7.531878694,52.85448661,162.2178025,50.08613514,137.1747349
48.89264982,8.686371543,47.52864411,137.1747349,0,137.1747349
49.48546089,7.190808965,49.3962691,137.1747349,0,137.1747349
49.01698279,6.459360624,49.3962691,137.1747349,0,137.1747349
49.01698279,6.459360624,49.3962691,251.5047549,198.0254035,137.1747349
50.8919274,6.952951548,53.14615831,308.6697649,242.5305973,308.6697649
54.19957779,2.621449285,55.02842254,480.1647949,0,480.1647949
55.52043672,0.687843891,55.22647088,480.1647949,0,480.1647949
55.12744671,0.140041328,55.12744671,480.1647949,0,480.1647949
54.69519299,0.755205689,55.02842254,480.1647949,0,480.1647949
51.78409146,4.804547509,53.83068554,480.1647949,0,480.1647949
51.78409146,4.804547509,53.83068554,346.1423747,189.5363244,346.1423747
44.16968846,10.8805369,46.29511796,346.1423747,189.5363244,346.1423747
44.16968846,10.8805369,46.29511796,212.1199544,0,212.1199544
34.25901697,11.21647923,32.38326188,212.1199544,0,212.1199544
28.24096648,5.858090336,28.24096648,212.1199544,0,212.1199544
37.20123583,16.06293533,32.38326188,212.1199544,0,212.1199544
39.6102228,21.93664681,39.6102228,232.3114014,40.38289388,212.1199544
45.23924985,18.32119192,55.12177451,252.5028483,46.6301493,252.5028483
56.31970465,1.119743972,56.49730395,260.5794271,44.23724383,292.8857422
56.19475488,0.947804915,56.15860476,272.6942952,40.38289388,292.8857422
56.16358684,0.995690933,56.15860476,292.8857422,0,292.8857422
56.16358684,0.995690933,56.15860476,266.2416585,46.14890662,292.8857422
55.2889341,1.809172711,55.40850397,239.5975749,46.14890662,212.9534912
54.2088073,1.425459934,54.00831532,212.9534912,3.48093E-14,212.9534912
53.75130928,0.950590556,53.50472089,212.9534912,0,212.9534912
53.33604492,0.566362636,53.01952826,211.3175456,3.658085654,212.9534912
53.50066761,0.56766799,53.50472089,209.6815999,4.480221644,212.9534912
53.16649208,1.102845018,53.50472089,208.0456543,4.480221644,204.773763
53.21548002,1.34536307,53.98991351,204.8296685,5.685628766,204.773763
52.18854571,1.608697306,51.66199085,201.6136827,4.327118153,204.773763
52.11088492,1.322647399,51.76994669,200.0336426,4.327118153,196.8735623
51.48300132,0.508593545,51.66199085,197.4766459,4.59498975,196.8735623
47.69928715,6.416884812,50.90911059,194.9196493,2.675505607,196.8735623
45.78898248,6.484442629,45.60997946,193.9426927,2.675505607,191.9887797
44.08227311,6.752396097,40.31084832,174.3790678,42.1602818,191.9887797
44.03051873,6.662770806,40.31084832,168.7554441,46.46667117,191.9887797
44.03051873,6.662770806,40.31084832,145.5221085,53.65509022,145.5221085
48.53072568,7.411493956,51.72263941,122.2887729,46.46667117,99.05543736
51.95633557,1.750027711,51.72263941,99.05543736,0,99.05543736
52.08983316,1.453622289,52.10648268,99.05543736,0,99.05543736
53.78355161,3.453879788,53.15089756,99.05543736,0,99.05543736
53.78355161,3.453879788,53.15089756,132.8298999,58.49908505,99.05543736
54.79227138,4.009294691,55.16833711,149.7171311,71.6464544,149.7171311
56.27806247,3.296394228,57.84634827,200.3788249,0,200.3788249
57.76783514,0.771935031,57.84634827,200.3788249,3.48093E-14,200.3788249
57.40299611,0.62699464,57.40299611,199.2629038,2.231842041,200.3788249
56.97413334,0.865061243,56.95964395,198.1469828,2.577109206,198.1469828
56.58808295,0.430440383,56.68819707,197.7006144,2.444860461,195.9151408
56.80525578,0.558726619,56.82392051,196.8078776,1.996220208,195.9151408
56.75379305,0.67258656,56.68819707,196.769751,1.910966476,195.9151408
56.78634827,0.553010991,56.7861055,197.6243612,2.340446391,195.9151408
56.43973839,1.185578385,56.7861055,198.4789714,2.340446391,200.1881917
56.35691882,1.437789859,56.88401393,201.951081,6.595503331,200.1881917
53.48406965,4.165077474,54.72996827,205.4231906,7.168317486,200.1881917
52.25286593,4.198654224,51.78409751,208.0406901,7.168317486,213.275689
50.70914993,3.484923443,48.83822675,191.9553676,40.7534992,213.275689
51.19413153,4.324393775,48.83822675,175.8700451,51.21978737,213.275689
52.68778688,4.625034727,52.5115699,166.5186341,53.99039645,166.5186341
53.97097359,4.712431493,56.18491305,143.1401067,46.75705489,119.7615792
55.25395392,2.513113557,56.18491305,119.7615792,0,119.7615792
53.264446,4.476947657,54.29655442,119.7615792,0,119.7615792
53.88372587,5.13809185,54.78847436,119.7615792,0,119.7615792
52.78871685,5.692601628,52.40819579,160.5096654,57.62649602,160.5096654
53.94765685,5.193878755,54.91633631,201.2577515,0,201.2577515
54.46081054,6.235752123,57.42447684,201.2577515,0,201.2577515
58.19631421,0.673177303,58.50243323,201.2577515,0,201.2577515
57.96345504,0.762230275,57.96345504,201.2577515,3.48093E-14,201.2577515
57.96345504,0.762230275,57.96345504,193.5134917,13.41345142,201.2577515
58.54767033,0.063974912,58.54767033,193.5134917,13.41345142,201.2577515
58.54767033,0.063974912,58.54767033,185.7692319,13.41345142,178.0249721
56.76386117,2.586662008,56.76386117,185.7692319,13.41345142,178.0249721
56.76386117,2.586662008,56.76386117,178.0249721,0,178.0249721
56.76386117,2.586662008,56.76386117,178.5548055,0.91769829,178.0249721
56.12656094,1.685383368,56.12656094,178.5548055,0.91769829,178.0249721
56.12656094,1.685383368,56.12656094,179.0846388,0.91769829,179.6144722
56.62547022,0.979819096,56.62547022,179.2170971,0.794750032,179.6144722
56.23028502,0.973928513,55.93263349,179.6144722,0,179.6144722
56.23028502,0.973928513,55.93263349,179.6144722,0,179.6144722
55.68627406,0.348404849,55.68627406,179.513013,0.20291828,179.6144722
55.32171295,0.677795967,55.43991463,179.4115539,0.234309847,179.4115539
50.1012951,8.523491865,54.59259074,179.3100947,0.20291828,179.2086356
42.78109704,10.77805898,40.27137993,179.3100947,0.20291828,179.2086356
34.2607182,19.17894139,36.8753502,179.2086356,0,179.2086356
34.2607182,19.17894139,36.8753502,217.2572545,65.90214103,179.2086356
32.98640271,17.47100623,36.8753502,255.3058733,65.90214103,293.3544922
34.61853647,18.64398887,40.13961774,293.3544922,0,293.3544922
34.99827514,22.81517636,46.79991501,275.9741211,34.76074219,293.3544922
49.03584426,2.045270354,49.49532875,265.5458984,38.07848522,293.3544922
50.33288669,3.085130483,50.15380889,258.59375,40.13824772,258.59375
50.61207267,3.716096915,50.81228903,241.2133789,34.76074219,223.8330078
51.8705555,2.041594596,50.81228903,223.8330078,0,223.8330078
51.8705555,2.041594596,50.81228903,219.2462667,9.173482259,223.8330078
51.86206092,2.048241576,50.78680529,214.6595256,10.5926249,214.6595256
48.85694138,3.161276662,50.5753635,212.8248291,10.04904633,205.4860433
48.85694138,3.161276662,50.5753635,208.5076457,8.681179595,205.4860433
43.03027456,9.044655287,45.20865535,204.1904622,1.774047422,205.4860433
45.08500949,8.451327427,47.99773032,203.5426717,1.774047422,202.2470907
43.18441089,9.244660765,45.20865535,209.8185099,15.1844883,202.2470907
46.63450562,11.92160723,51.24921426,216.0943481,18.96113821,202.2470907
48.57872742,10.48187991,52.83030354,223.0179769,18.96113821,236.8652344
54.19044098,2.033037288,54.97680506,229.9416056,15.48170452,236.8652344
54.98285657,0.655591396,54.98054695,236.8652344,0,236.8652344
54.78984156,0.713178816,54.4188766,236.8652344,0,236.8652344
54.59756706,0.657040452,54.41513471,221.5562609,26.51591996,236.8652344
53.29219127,2.809946428,54.21832906,213.9017741,32.47523698,213.9017741
52.54218259,2.910089396,54.01778153,190.9383138,0,190.9383138
51.24520786,2.492584313,50.52795239,190.9383138,0,190.9383138
49.85892102,0.946153239,49.85892102,190.9383138,0,190.9383138
49.85892102,0.946153239,49.85892102,190.2832031,1.134684977,190.9383138
50.73473384,0.292433135,50.73473384,190.2832031,1.134684977,190.9383138
50.73473384,0.292433135,50.73473384,189.6280924,1.134684977,188.9729818
49.69115006,1.76828348,49.69115006,189.6280924,1.134684977,188.9729818
49.69115006,1.76828348,49.69115006,188.9729818,0,188.9729818
49.69115006,1.76828348,49.69115006,190.0881845,1.931587784,188.9729818
47.79722119,0.910136411,47.79722119,190.0881845,1.931587784,188.9729818
47.79722119,0.910136411,47.79722119,191.2033872,1.931587784,192.31859
47.30682138,0.216606352,47.30682138,191.2033872,1.931587784,192.31859
47.30682138,0.216606352,47.30682138,192.31859,3.48093E-14,192.31859
42.92239565,7.595592547,47.15365756,192.31859,3.48093E-14,192.31859
40.8067647,9.409074675,40.8067647,192.2005378,0.236104329,192.31859
38.67588642,7.608368406,34.41412987,192.0824856,0.272629796,192.0824856
24.24959985,17.38029699,34.15354419,192.0352648,0.258639334,191.8463813
24.24959985,17.38029699,34.15354419,173.3838026,41.54805675,191.8463813
18.91449136,15.13106139,18.14821872,168.6501058,46.392551,191.8463813
18.91449136,15.13106139,18.14821872,145.4538303,53.56950361,145.4538303
17.82232115,13.48120157,18.14821872,122.2575548,46.392551,99.0612793
24.64291898,9.184893185,24.64291898,74.29595947,49.53063965,99.0612793
19.97253761,10.37393453,18.14821872,66.04085286,57.19305627,99.0612793
30.71666219,19.8777521,31.13761923,66.04085286,57.19305627,99.0612793
35.51072846,18.85070213,40.51527324,49.53063965,70.04690234,49.53063965
36.96843153,22.80951702,49.89292725,110.6011963,156.4137118,110.6011963
40.12744744,19.66639021,49.7487112,221.2023926,0,221.2023926
49.70290484,0.604669753,49.7487112,221.2023926,0,221.2023926
49.47700896,0.492203805,49.60449515,214.859314,12.68615723,221.2023926
49.18757108,0.363922966,49.02461359,211.0534668,13.89698896,221.2023926
49.73647612,1.137312732,49.31455437,205.9790039,13.89698896,195.8300781
50.72312569,2.200031632,50.20390241,202.1731567,12.68615723,195.8300781
52.08479713,2.399742183,52.46714233,195.8300781,0,195.8300781
52.08479713,2.399742183,52.46714233,202.5390625,11.6203018,195.8300781
53.81726404,1.90440307,53.96569184,209.2480469,11.6203018,215.9570313
54.65645917,0.998321652,54.560131,215.9570313,0,215.9570313
54.56312033,1.143076614,54.560131,215.9570313,0,215.9570313
54.6240637,1.391995568,54.73997175,221.4638672,12.3136595,215.9570313
51.21367773,6.91481725,53.95885492,226.9707031,15.08109132,215.9570313
44.5762583,11.83743387,47.08012895,232.4775391,15.08109132,243.4912109
29.36408165,25.5629987,35.19366168,236.607666,13.76708984,243.4912109
21.42619617,24.53854515,29.40480353,182.6184082,121.7456055,243.4912109
13.00976156,26.16815402,11.64803434,162.327474,140.5797162,243.4912109
-1.831780043,21.41885693,-9.174138564,121.7456055,172.1742864,121.7456055
-12.24397457,6.137457062,-12.23954228,0,0,0
-18.45835213,6.256497153,-18.38364657,0,0,0
-17.28945595,5.61792763,-16.083207,0,0,0
-18.44241109,4.620837148,-17.61750469,0,0,0
-18.62378776,4.631986964,-17.98025803,0,0,0
-18.62378776,4.631986964,-17.98025803,0,0,0
-19.0640159,5.424436846,-17.98025803,0,0,0
-20.82443207,5.053947197,-19.10915325,0,0,0
-2.257073004,35.79233242,-19.10915325,0,0,0
21.05391482,41.62669346,38.85071437,0,0,0
21.05391482,41.62669346,38.85071437,0,0,0
48.22281931,8.380020578,50.82381023,0,0,0
50.45229006,8.166924501,52.90887178,0,0,0
54.31948195,3.212000126,54.99393333,42.08013916,59.51030351,42.08013916
56.49586524,1.305033701,57.14070229,56.10685221,48.58995934,84.16027832
56.87450449,1.307241124,57.2468312,84.16027832,0,84.16027832
57.71940385,0.572057759,57.68169117,84.16027832,0,84.16027832
56.35788792,3.13739537,57.68169117,84.16027832,0,84.16027832
55.27270172,3.642881096,57.35296012,84.16027832,0,84.16027832
54.75263712,3.986351172,54.85253039,171.9043579,124.0888674,171.9043579
54.95863257,4.22496184,55.03408466,259.6484375,0,259.6484375
52.70696837,4.198300264,51.31329774,259.6484375,0,259.6484375
53.04441165,5.07497585,50.93195694,259.4843886,0.328097873,259.6484375
50.48834884,7.845664519,49.36687399,259.3859592,0.359413213,259.6484375
45.2691467,12.2473093,46.31532126,259.2547201,0.359413213,258.9922418
40.74739427,10.11520673,43.26376853,258.4479167,1.609256023,258.9922418
42.77081514,12.91985328,43.26376853,257.6411133,1.850108856,258.9922418
45.47351755,11.85327552,48.42269666,257.3033312,1.950185968,257.3033312
46.21010056,14.4046827,53.58162479,256.4588759,1.68891059,255.6144206
54.5093807,1.312044986,54.5093807,253.1986491,4.831542969,255.6144206
54.38588193,0.952096034,54.1388844,250.7828776,5.578985267,250.7828776
52.46620611,2.430585961,53.58162479,248.3671061,4.831542969,245.9513346
52.00777525,2.237006401,52.20633221,247.8839518,4.321463406,245.9513346
52.26610978,1.898177726,52.6237228,245.9513346,0,245.9513346
52.54838152,1.760879234,53.04111338,245.9513346,3.48093E-14,245.9513346
52.1507558,1.755055407,52.6237228,246.1280355,0.306054844,245.9513346
52.59675665,0.966995245,52.6237228,246.3047363,0.306054844,246.4814372
52.07249517,1.606332942,52.25161296,246.4814372,0,246.4814372
50.29684664,3.256616098,50.78569942,246.4814372,0,246.4814372
46.21620175,6.358083045,48.02390276,246.4814372,0,246.4814372
46.77027966,5.6439283,48.9865913,246.4814372,0,246.4814372
45.59732144,5.770588843,47.46255527,270.3085897,33.69668223,270.3085897
46.31724003,6.635873705,47.46255527,294.1357422,0,294.1357422
47.20861417,6.805350308,49.24530355,294.1357422,0,294.1357422
50.49318926,2.176829866,49.50401581,288.0297852,12.21191406,294.1357422
47.21537428,7.196238568,49.50401581,284.3662109,13.3774816,294.1357422
40.1072083,15.38271738,44.32858108,279.4814453,13.3774816,269.7119141
35.81329084,15.6305991,39.15314636,273.7998047,11.49830831,269.7119141
17.32434507,22.59331232,18.78271036,268.1181641,2.182332065,269.7119141
13.43429449,20.02086782,10.27342656,267.7197266,2.300379979,267.7197266
4.861343862,12.66016699,1.764142747,266.7236328,1.9921875,265.7275391
14.77865709,29.48773966,1.764142747,265.7275391,0,265.7275391
23.63275792,29.88753808,25.1493964,265.7275391,0,265.7275391
38.12290196,24.28039275,49.36485523,265.7275391,0,265.7275391
50.24248836,1.732039369,50.1950604,166.8022374,139.9015033,166.8022374
50.36350634,1.434766527,50.46081034,67.87693569,0,67.87693569
51.041709,0.768654579,50.98701049,67.87693569,0,67.87693569
51.4542696,0.583270579,51.54638174,67.87693569,0,67.87693569
47.96639013,6.629212363,50.98701049,67.87693569,0,67.87693569
47.96639013,6.629212363,50.98701049,83.61444612,27.25816766,67.87693569
43.50409822,9.52628783,44.64684873,91.48320134,33.38430104,91.48320134
40.92297739,9.805719317,38.04623676,115.089467,0,115.089467
39.83289934,7.999898772,38.04623676,115.089467,0,115.089467
41.80672745,8.068870927,43.96772107,115.089467,0,115.089467
41.80672745,8.068870927,43.96772107,115.3242278,0.469521605,115.089467
44.67134432,3.603803272,43.96772107,115.3242278,0.469521605,115.089467
44.67134432,3.603803272,43.96772107,115.5589886,0.54215685,115.5589886
34.95975738,13.49807714,41.47124326,115.7154958,0.54215685,116.0285102
30.45577554,15.57822385,30.45577554,116.0285102,1.74047E-14,116.0285102
29.30556673,11.19417125,27.00514912,116.0285102,0,116.0285102
32.8157127,17.04062045,27.00514912,116.0285102,0,116.0285102
32.8157127,17.04062045,27.00514912,115.7629666,0.375535389,115.7629666
39.50341514,17.67521731,39.50341514,115.674452,0.306623361,115.497423
40.40799856,12.59608935,42.21716541,115.497423,0,115.497423
43.36009741,8.130591648,42.21716541,115.497423,0,115.497423
39.03930554,4.494172527,39.03930554,109.1702772,14.14792794,115.497423
40.92339019,4.555010239,42.21716541,102.8431315,17.32760219,115.497423
39.05219808,5.276127224,39.03930554,96.51598579,17.32760219,83.86169434
28.22910601,20.12582552,34.65003372,90.18884006,14.14792794,83.86169434
25.68499278,23.84823279,33.43862176,82.47743443,3.095299246,83.86169434
25.68499278,23.84823279,33.43862176,81.09317453,3.790951877,83.86169434
16.18170942,24.40495947,16.18170942,79.70891462,3.790951877,76.94039481
-1.075202908,0,-1.075202908,62.93657575,35.31003398,76.94039481
-12.6211193,0,-12.6211193,57.70529611,38.47019741,76.94039481
13.55426411,37.01758221,13.55426411,51.29359654,44.42155766,76.94039481
16.95123334,26.82850902,23.74517181,25.64679827,44.42155766,0
14.57779755,22.41380647,15.60133099,0,0,0
10.73472345,21.22805062,7.457490173,0,0,0
16.57368414,19.32745279,15.60133099,0,0,0
11.68893543,12.93692436,13.82407142,0,0,0
4.271461157,12.20525222,1.409958621,0,0,0
-1.92997155,15.81491069,-5.281149102,0,0,0
-0.473485115,15.75057412,-2.368176233,0,0,0
-0.473485115,15.75057412,-2.368176233,0,0,0
-4.686619548,9.323115599,-2.368176233,0,0,0
-2.74203191,9.778849041,1.520999042,0,0,0
3.120139111,2.180634896,2.595870103,0,0,0
10.86024825,14.30105269,4.71927918,0,0,0
15.51014507,16.17089309,6.100443431,0,0,0
16.09012786,15.66942129,6.238028845,0,0,0
17.27756135,14.50236205,7.790792735,0,0,0
20.07184083,15.11196065,19.96980106,0,0,0
19.6265331,14.65685178,19.07918561,0,0,0
19.67006147,14.71434775,19.07918561,0,0,0
24.14740567,14.29994327,30.36757848,0,0,0
38.27677694,10.4918923,34.2838458,0,0,0
42.90302938,12.60933713,42.23137617,0,0,0
47.08151302,11.56437293,50.17890653,51.8812561,73.37117601,51.8812561
57.10112865,7.087291026,56.78178672,69.17500814,59.90731435,103.7625122
58.75135369,6.661789059,60.24190777,103.7625122,1.74047E-14,103.7625122
61.60883608,4.192602616,63.70202881,115.8250809,24.12513733,103.7625122
62.52965586,2.605209445,63.70202881,115.8250809,24.12513733,103.7625122
62.52965586,2.605209445,63.70202881,127.8876495,27.85730906,127.8876495
59.61479163,4.052424964,59.54424608,139.9502182,24.12513733,152.0127869
56.97339111,2.228238526,55.77782725,152.0127869,0,152.0127869
56.97339111,2.228238526,55.77782725,150.8691276,2.28731844,152.0127869
